Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2008-11-07,40.490596,40.959118,39.780491,40.959118,1305
2008-11-10,42.489137,43.191921,42.489137,42.686795,631
2008-11-11,42.210952,42.210952,41.757071,41.757071,562
2008-11-12,43.155318,43.155318,41.442282,42.364686,887
2008-11-13,40.175807,41.229983,40.175807,41.229983,845
2008-11-14,42.445213,43.008904,42.445213,43.008904,237
2008-11-17,42.496458,43.191921,42.049897,42.701437,1026
2008-11-18,41.793674,43.557954,41.793674,43.155318,3490
2008-11-19,43.850781,44.077721,43.557954,43.572596,3664
2008-11-20,42.306121,43.206562,41.727788,42.781964,3784
2008-11-21,41.713147,41.713147,40.490596,40.490596,2048
2008-11-24,43.982553,44.692657,43.40422,44.692657,4446
2008-11-25,44.656054,44.985484,43.880064,43.938629,950
2008-11-26,43.923987,44.692657,43.426182,44.692657,723
2008-11-27,45.38812,45.863964,45.351517,45.549175,448
2008-11-28,45.863964,46.288562,44.736581,45.768795,988
2008-12-01,46.14947,46.303203,44.846391,44.846391,3574
2008-12-02,44.363227,44.363227,43.301731,43.821498,8018
2008-12-03,44.268059,44.795147,43.931308,44.795147,2734
2008-12-04,45.893246,45.893246,45.205104,45.263669,1440
2008-12-05,44.107004,44.121645,42.276838,42.276838,820
2008-12-08,45.16118,45.16118,43.73365,44.656054,1782
2008-12-09,45.022087,45.358838,44.861033,45.358838,480
2008-12-10,44.985484,45.080652,44.238776,44.743902,1676
2008-12-11,44.509641,44.839071,44.509641,44.824429,1704
2008-12-12,43.704368,43.704368,41.910805,43.557954,2430
2008-12-15,43.850781,44.107004,43.426182,43.426182,2534
2008-12-16,43.155318,43.777574,42.606268,42.884453,2142
2008-12-17,43.089432,43.755612,41.844919,41.844919,1715
2008-12-18,41.325152,41.464244,40.43203,41.2007,2398
2008-12-19,40.073318,41.142135,40.044035,41.142135,3717
2008-12-22,39.824415,39.824415,39.165556,39.268045,4921
2008-12-23,39.560871,40.117242,39.531589,39.670681,3385
2008-12-29,40.446672,40.907874,39.897622,40.117242,10050
2008-12-30,41.325152,41.361755,40.812705,41.361755,2563
2009-01-02,42.943018,43.008904,41.19338,42.064539,1055
2009-01-05,42.789284,44.143607,42.789284,44.143607,2907
2009-01-06,43.989873,43.989873,43.989873,43.989873,280
2009-01-07,42.635551,42.95766,42.291479,42.291479,662
2009-01-08,41.683864,41.683864,41.654581,41.654581,485
2009-01-09,42.459855,42.459855,42.240235,42.240235,2075
2009-01-12,42.101142,42.606268,42.101142,42.181669,512
2009-01-13,41.727788,43.1846,41.727788,43.1846,415
2009-01-14,43.28709,43.28709,42.07918,42.07918,702
2009-01-15,42.013294,42.013294,42.013294,42.013294,30
2009-01-16,42.437893,42.555023,42.437893,42.555023,138
2009-01-19,43.309052,43.426182,43.309052,43.426182,225
2009-01-20,43.83614,44.436434,43.133356,44.290021,3842
2009-01-21,43.572596,43.989873,42.701437,43.777574,1706
2009-01-22,44.290021,44.399831,43.880064,43.909346,3390
2009-01-23,43.997194,43.997194,43.331014,43.331014,300
2009-01-26,44.128966,44.458396,43.923987,44.194852,550
2009-01-27,43.923987,43.923987,43.61652,43.61652,41
2009-01-28,43.923987,43.923987,42.884453,43.235845,5846
2009-01-29,44.099683,44.099683,43.191921,43.535992,2862
2009-01-30,44.246097,44.875674,44.136287,44.414472,2495
2009-02-02,43.923987,43.923987,43.543313,43.748292,1058
2009-02-03,43.543313,43.72633,43.543313,43.689726,1547
2009-02-04,44.714619,44.714619,44.656054,44.656054,525
2009-02-05,44.458396,44.94156,44.260738,44.260738,1285
2009-02-06,45.812841,45.812841,45.577375,45.621525,778
2009-02-09,45.128518,45.489076,44.885694,44.885694,867
2009-02-10,44.767961,45.040219,43.862889,43.862889,2330
2009-02-11,43.37724,43.701006,43.37724,43.701006,170
2009-02-12,42.737067,42.737067,42.258777,42.339719,1155
2009-02-13,43.07555,43.384599,43.07555,43.384599,218
2009-02-16,42.935742,42.935742,42.862159,42.862159,74
2009-02-17,43.134416,43.134416,42.383869,42.383869,785
2009-02-18,41.971803,41.971803,41.971803,41.971803,1100
2009-02-19,41.280122,41.618604,40.993148,40.993148,562
2009-02-20,42.133686,42.133686,42.038028,42.038028,500
2009-02-23,40.662024,41.250689,40.662024,40.669382,1144
2009-02-24,40.470708,41.169747,39.940909,41.169747,1314
2009-02-25,40.76504,41.228614,40.76504,41.228614,153
2009-02-26,41.648037,42.163119,41.648037,42.163119,490
2009-02-27,41.515588,41.515588,39.992418,40.470708,492
2009-03-02,39.705443,39.705443,38.63113,38.851879,4788
2009-03-03,38.093973,38.093973,37.895299,37.895299,740
2009-03-04,37.76285,38.800371,37.76285,38.800371,1761
2009-03-05,37.998315,38.057182,36.946077,36.946077,1535
2009-03-06,36.489862,37.505309,35.628939,36.791553,1654
2009-03-09,37.225693,37.976241,36.791553,37.976241,1897
2009-03-10,38.101332,38.410381,37.733416,38.410381,1026
2009-03-11,39.057912,40.007134,38.483964,38.483964,1034
2009-03-12,38.071899,38.601697,37.873224,38.601697,1026
2009-03-13,38.263215,38.58698,37.917374,38.042465,1575
2009-03-16,38.263215,38.528114,38.042465,38.528114,325
2009-03-17,38.58698,38.58698,38.071899,38.336798,320
2009-03-18,39.168287,39.168287,37.681908,37.681908,483
2009-03-19,37.998315,37.998315,36.791553,36.791553,565
2009-03-20,36.644386,37.67455,36.644386,37.328709,1137
2009-03-23,36.276471,37.527384,36.210246,37.490592,8276
2009-03-24,37.578892,38.344156,37.527384,37.939449,10136
2009-03-25,37.67455,38.63113,37.67455,38.63113,1670
2009-03-26,38.116048,38.263215,38.042465,38.174915,310
2009-03-27,38.63113,39.043196,38.483964,38.903388,899
2009-03-30,38.189632,38.616414,38.138123,38.417739,1250
2009-03-31,38.778296,38.778296,37.527384,37.527384,1759
2009-04-01,38.027749,38.24114,36.990227,37.350784,2992
2009-04-02,38.579622,38.910746,38.417739,38.417739,3056
2009-04-03,38.204348,38.667922,37.990957,38.660563,2936
2009-04-06,38.903388,38.903388,38.255856,38.380948,2316
2009-04-07,37.895299,37.917374,37.895299,37.917374,250
2009-04-08,37.534742,38.263215,37.534742,38.263215,1017
2009-04-09,38.447172,39.072629,38.447172,39.057912,6609
2009-04-14,37.578892,37.843791,36.990227,37.843791,4391
2009-04-15,37.895299,38.116048,37.733416,37.733416,431
2009-04-16,37.748133,38.130765,37.461159,37.461159,1745
2009-04-17,37.895299,38.785655,37.887941,38.785655,1247
2009-04-20,38.005674,38.005674,37.527384,37.740775,2044
2009-04-21,37.027018,37.608325,36.865136,37.269843,1095
2009-04-22,37.4538,37.483234,36.938719,36.938719,925
2009-04-23,36.791553,37.10796,36.578162,36.681178,3367
2009-04-24,36.872494,36.946077,36.077796,36.946077,676
2009-04-27,37.10796,37.4538,36.600236,37.247768,1622
2009-04-28,36.791553,37.166826,36.791553,36.997585,2135
2009-04-29,38.005674,38.005674,37.262484,37.505309,1020
2009-04-30,38.005674,38.660563,37.424367,37.424367,2534
2009-05-04,38.093973,38.211706,37.740775,37.814358,1907
2009-05-05,37.829074,37.829074,37.15211,37.417009,2241
2009-05-06,36.791553,37.7187,36.791553,37.446442,1715
2009-05-07,38.042465,38.660563,37.159468,37.159468,6352
2009-05-08,38.307364,38.528114,37.895299,38.528114,703
2009-05-11,38.557288,38.557288,37.595022,37.595022,1880
2009-05-12,38.046547,38.046547,37.469187,37.809681,3544
2009-05-13,38.409247,38.416649,37.617228,38.357433,1278
2009-05-14,37.646836,38.194588,37.010259,37.091682,1931
2009-05-15,38.194588,38.327825,37.824485,37.824485,860
2009-05-18,38.120567,38.120567,37.942918,38.068753,1103
2009-05-19,38.85337,38.85337,38.342629,38.749742,2020
2009-05-20,38.194588,39.156854,38.068753,38.268608,6162
2009-05-21,37.595022,37.595022,36.825208,36.825208,2360
2009-05-22,37.04727,37.04727,36.314467,36.847414,7484
2009-05-25,36.617951,36.691971,36.617951,36.654961,251
2009-05-26,36.721579,36.825208,36.455106,36.825208,1590
2009-05-27,36.432899,37.358156,36.432899,37.010259,1693
2009-05-28,36.299662,36.721579,36.270054,36.610549,732
2009-05-29,36.75859,36.862218,36.595745,36.595745,265
2009-06-01,36.951043,36.951043,36.588342,36.803002,1061
2009-06-02,37.713454,37.861495,36.884425,37.595022,4136
2009-06-03,38.002134,38.002134,37.491393,37.491393,3032
2009-06-04,37.854093,38.231598,37.854093,38.231598,1041
2009-06-05,37.972526,38.638711,37.972526,38.638711,1370
2009-06-08,39.060628,39.060628,37.972526,38.823762,2036
2009-06-09,38.74234,39.045824,38.675721,38.897783,1824
2009-06-10,39.023618,39.119844,38.74234,39.119844,855
2009-06-11,39.082834,39.230875,39.075432,39.230875,450
2009-06-12,38.660917,39.230875,38.187186,39.230875,1956
2009-06-15,39.112442,39.230875,38.712731,38.838566,1323
2009-06-16,38.646113,38.646113,38.646113,38.646113,55
2009-06-17,38.194588,38.194588,38.009536,38.024341,931
2009-06-18,38.305618,38.305618,37.639434,38.120567,621
2009-06-19,38.350031,38.350031,38.142773,38.142773,400
2009-06-22,37.898506,37.898506,37.017661,37.017661,805
2009-06-23,36.521724,36.988053,36.270054,36.270054,1906
2009-06-24,36.499518,36.728981,36.284858,36.728981,479
2009-06-25,36.936239,36.936239,36.329271,36.381085,1012
2009-06-26,36.751188,36.988053,36.299662,36.418095,2527
2009-06-29,36.566136,36.773394,36.492116,36.714177,1272
2009-06-30,37.010259,37.010259,36.75859,36.75859,936
2009-07-01,36.973249,37.08428,36.973249,37.08428,266
2009-07-02,37.062074,37.062074,36.432899,36.432899,1336
2009-07-03,36.677167,36.677167,36.447703,36.447703,325
2009-07-06,36.336673,36.336673,35.418818,35.418818,2564
2009-07-07,35.907354,36.196034,35.626076,35.626076,1252
2009-07-08,35.455829,35.455829,35.159746,35.159746,1210
2009-07-09,35.174551,35.581663,35.174551,35.3522,556
2009-07-10,34.826654,35.078324,34.641603,34.641603,1536
2009-07-13,34.545376,34.641603,34.382531,34.404737,1160
2009-07-14,35.011705,35.033912,34.789644,34.789644,650
2009-07-15,35.529849,35.574261,35.159746,35.344798,3033
2009-07-16,35.899952,35.973972,35.396612,35.529849,2474
2009-07-17,36.070199,36.566136,35.7149,35.7149,1320
2009-07-20,36.188632,36.188632,35.737106,35.737106,1246
2009-07-21,36.136817,36.558734,35.744509,36.514322,2483
2009-07-22,36.973249,37.010259,36.54393,36.617951,6120
2009-07-23,36.728981,36.951043,36.455106,36.951043,1811
2009-07-24,37.343352,37.343352,37.33595,37.343352,455
2009-07-27,37.920712,37.920712,37.617228,37.617228,1920
2009-07-28,37.750465,37.750465,37.313744,37.313744,980
2009-07-29,37.254527,37.254527,37.254527,37.254527,50
2009-07-30,37.824485,37.824485,36.684569,37.010259,4886
2009-07-31,37.417372,37.417372,36.344075,36.344075,1311
2009-08-03,36.358879,37.1583,36.233044,36.307064,2868
2009-08-04,36.358879,36.46991,35.996178,36.29226,2086
2009-08-05,36.403291,36.566136,35.899952,35.899952,2249
2009-08-06,36.277456,36.277456,35.811127,35.951766,460
2009-08-07,35.707498,36.210838,35.596468,36.210838,1355
2009-08-10,36.307064,36.395889,36.18123,36.344075,1581
2009-08-11,36.490644,36.490644,36.11829,36.207655,1336
2009-08-12,35.969349,36.192761,35.745937,36.192761,475
2009-08-13,36.319361,36.862997,35.641678,35.894878,2428
2009-08-14,36.222549,36.222549,35.522524,35.522524,263
2009-08-17,35.753384,35.775725,35.351242,35.351242,2112
2009-08-18,35.477842,35.522524,35.001229,35.001229,2744
2009-08-19,35.031018,35.492736,34.815053,35.492736,5100
2009-08-20,35.716148,36.058713,35.716148,35.731042,721
2009-08-21,35.969349,36.200208,35.68636,36.200208,3391
2009-08-24,36.416173,37.086409,36.222549,37.086409,1600
2009-08-25,36.870444,37.242798,36.870444,37.235351,4777
2009-08-26,37.011938,37.019385,36.639585,37.019385,2478
2009-08-27,37.086409,37.324715,36.431067,36.915127,2590
2009-08-28,36.751291,37.131092,36.490644,36.490644,2757
2009-08-31,36.311914,36.520432,36.043819,36.043819,4325
2009-09-01,36.192761,36.192761,35.976796,36.081055,662
2009-09-02,36.11829,36.11829,35.708701,35.969349,1730
2009-09-03,35.745937,35.790619,35.68636,35.701254,3284
2009-09-04,35.373583,35.671466,35.373583,35.671466,980
2009-09-07,36.11829,36.192761,35.783172,35.976796,1076
2009-09-08,35.857643,36.356596,35.827854,36.356596,1260
2009-09-09,36.825762,36.825762,36.155525,36.155525,3035
2009-09-10,36.341702,36.378937,35.827854,36.259784,5030
2009-09-11,35.99169,36.140631,35.894878,35.894878,2867
2009-09-14,35.723595,35.753384,35.232089,35.649125,9385
2009-09-15,35.835301,35.969349,35.485289,35.604442,1960
2009-09-16,35.373583,35.522524,35.187406,35.276771,7303
2009-09-17,35.63423,35.768278,35.366136,35.366136,7925
2009-09-18,35.649125,35.649125,35.485289,35.485289,1689
2009-09-21,35.448054,35.448054,35.083147,35.083147,2969
2009-09-22,35.083147,35.448054,35.083147,35.239536,2184
2009-09-23,35.291665,35.373583,34.889523,34.889523,6776
2009-09-24,34.926759,35.090594,34.628876,34.852288,3478
2009-09-25,35.083147,35.261877,34.911865,34.911865,4861
2009-09-28,35.246983,35.291665,34.889523,35.291665,1264
2009-09-29,35.745937,35.745937,35.351242,35.351242,1170
2009-09-30,35.485289,35.485289,34.740582,34.926759,1903
2009-10-01,34.882076,35.172512,34.561852,34.561852,1876
2009-10-02,34.636323,34.636323,34.025663,34.107581,4339
2009-10-05,34.204393,34.993782,33.884169,34.993782,2828
2009-10-06,34.532064,34.740582,34.278864,34.740582,2738
2009-10-07,34.919312,34.919312,34.837394,34.889523,1319
2009-10-08,35.120383,35.120383,34.398017,34.800159,3028
2009-10-09,35.001229,35.001229,34.777817,34.889523,2242
2009-10-12,34.896971,35.820407,34.896971,35.343795,1659
2009-10-13,35.55976,35.55976,35.157618,35.157618,1639
2009-10-14,35.261877,35.664019,34.882076,35.63423,5773
2009-10-15,35.820407,36.043819,35.596995,36.043819,4204
2009-10-16,36.341702,36.587455,36.200208,36.29702,3993
2009-10-19,36.60235,36.885338,36.24489,36.885338,2375
2009-10-20,36.915127,36.915127,36.11829,36.900232,6519
2009-10-21,36.267231,36.431067,36.11829,36.431067,536
2009-10-22,36.237443,36.781079,36.237443,36.781079,2012
2009-10-23,36.862997,36.974703,36.468302,36.468302,2124
2009-10-26,36.952362,37.205562,36.773632,36.885338,3351
2009-10-27,36.80342,37.548127,36.80342,37.518339,4239
2009-10-28,37.756645,37.756645,37.213009,37.607704,4353
2009-10-29,37.242798,37.242798,36.483196,36.527879,2791
2009-10-30,37.138539,37.577916,36.490644,36.490644,820
2009-11-02,37.004491,37.004491,36.207655,36.364043,953
2009-11-03,36.133184,36.609797,36.133184,36.609797,1295
2009-11-04,36.565114,36.60235,36.200208,36.252337,1519
2009-11-05,35.976796,36.334255,35.582101,36.334255,1235
2009-11-06,36.416173,36.416173,36.364043,36.364043,460
2009-11-09,36.326698,36.476499,36.326698,36.326698,686
2009-11-10,36.483989,36.483989,36.454029,36.483989,370
2009-11-11,36.244308,36.581359,36.184387,36.551399,4499
2009-11-12,36.551399,36.573869,36.409088,36.573869,3613
2009-11-13,36.161917,36.7012,36.161917,36.7012,990
2009-11-16,36.573869,36.888451,36.573869,36.888451,3018
2009-11-17,37.375304,37.959527,37.128132,37.128132,4723
2009-11-18,37.929567,37.929567,37.622475,37.622475,2359
2009-11-19,37.637455,37.817216,36.873471,37.495144,2659
2009-11-20,37.450204,37.824706,37.450204,37.824706,910
2009-11-23,37.757296,37.989487,37.450204,37.989487,4271
2009-11-24,38.139288,38.139288,37.712356,37.824706,1258
2009-11-25,37.809726,38.011957,37.712356,37.847176,1275
2009-11-26,37.824706,37.824706,37.487654,37.487654,544
2009-11-27,37.450204,37.719846,37.150602,37.682395,2660
2009-11-30,37.674905,37.674905,37.337853,37.337853,210
2009-12-01,37.577535,37.877136,37.577535,37.734826,534
2009-12-02,37.967017,38.139288,37.562555,37.824706,1034
2009-12-03,37.787256,37.787256,37.555065,37.585025,621
2009-12-04,37.817216,38.079368,37.787256,37.937057,696
2009-12-07,37.592515,37.600005,37.420244,37.420244,1375
2009-12-08,37.225503,37.225503,37.068212,37.068212,305
2009-12-09,37.068212,37.068212,37.068212,37.068212,250
2009-12-10,37.232993,37.232993,36.940881,36.940881,200
2009-12-11,37.180563,37.232993,36.851001,37.165583,1345
2009-12-14,37.525105,37.525105,35.128291,35.952196,8693
2009-12-15,35.937216,36.521439,35.802395,35.847335,5939
2009-12-16,35.802395,36.079527,35.652594,35.727495,4807
2009-12-17,35.675064,35.944706,35.577694,35.824865,28631
2009-12-18,35.944706,35.944706,35.652594,35.817375,9140
2009-12-21,35.952196,36.064547,35.652594,35.914746,7572
2009-12-22,36.064547,36.281758,35.929726,36.281758,1983
2009-12-23,36.176897,36.191877,35.652594,35.794905,5284
2009-12-28,36.027096,36.439049,35.794905,36.439049,4104
2009-12-29,36.326698,36.334188,35.847335,35.914746,5149
2009-12-30,36.072037,36.221837,35.952196,36.057057,899
2010-01-04,36.146937,36.412833,35.727495,35.802395,6844
2010-01-05,36.049566,36.094507,35.802395,35.933471,5174
2010-01-06,36.454029,36.469009,36.064547,36.311718,4312
2010-01-07,36.76861,36.828531,36.375383,36.652515,5024
2010-01-08,36.573869,36.66375,36.206857,36.326698,7310
2010-01-11,36.289248,36.319208,36.027096,36.042076,3394
2010-01-12,36.259288,36.259288,35.944706,36.094507,2158
2010-01-13,35.959686,36.176897,35.802395,35.802395,2938
2010-01-14,36.221837,36.221837,35.839845,35.937216,2570
2010-01-15,36.259288,36.513949,35.944706,36.087017,4122
2010-01-18,36.027096,36.311718,36.027096,36.027096,420
2010-01-19,36.098252,36.311718,35.877296,35.967176,1741
2010-01-20,36.146937,36.562634,35.8361,36.203112,3458
2010-01-21,36.176897,36.513949,35.73124,35.73124,1828
2010-01-22,35.502793,35.652594,35.075861,35.382953,6595
2010-01-25,34.94104,35.270602,34.82869,35.008451,2811
2010-01-26,34.88112,35.281837,34.82869,35.281837,2141
2010-01-27,35.128291,35.300562,34.77626,34.83618,1896
2010-01-28,35.109566,35.278092,34.83618,34.83618,1543
2010-01-29,35.075861,35.390443,34.82869,35.296817,1395
2010-02-01,35.120801,35.937216,34.978491,35.278092,3258
2010-02-02,35.869805,35.937216,35.487813,35.899766,6927
2010-02-03,35.937216,36.158172,35.690045,36.158172,2680
2010-02-04,36.206857,36.206857,35.150762,35.555224,2247
2010-02-05,35.712515,35.712515,34.982236,35.293072,5474
2010-02-08,35.939677,35.954756,35.585332,35.879363,3867
2010-02-09,35.675803,35.856746,35.321458,35.562714,1268
2010-02-10,35.788892,35.864285,35.434547,35.434547,1178
2010-02-11,35.890672,35.890672,35.694651,35.796431,370
2010-02-12,36.113081,36.113081,35.70596,35.834128,375
2010-02-15,36.105541,36.105541,35.879363,36.01507,865
2010-02-16,36.01507,36.188473,35.962295,36.052766,2370
2010-02-17,36.376955,36.621981,36.376955,36.490044,2466
2010-02-18,36.659677,36.659677,36.286484,36.490044,2648
2010-02-19,36.490044,36.746379,36.490044,36.73884,4595
2010-02-22,36.768997,36.768997,36.354337,36.354337,769
2010-02-23,36.188473,36.339258,35.984913,36.301562,897
2010-02-24,36.606902,36.606902,36.064075,36.354337,514
2010-02-25,36.621981,36.621981,36.113081,36.113081,795
2010-02-26,36.361876,36.565436,36.037688,36.060306,2938
2010-03-01,36.188473,36.452347,35.981143,36.399573,456
2010-03-02,36.670986,36.670986,36.339258,36.339258,726
2010-03-03,36.505122,36.505122,36.169625,36.248787,520
2010-03-04,36.316641,36.316641,35.91706,36.158316,488
